"code","site","tree","collection_date","collector","species","location","long","lat","transplant_date","status","block","within_block_position","treatment","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","elev_m"
"S03T12P01",3,12,"2/8/2024","ZAR + BRY","niphophila","Charlotte Pass/Perisher",148.4199025,-36.3814216,"5/13/2024","dead/resprout","2","A7","control",6.40416669845581,9.7916669845581,42.3881683349609,485.936096191406,19.3999996185303,-3.70000004768372,23.1000003814697,2.84999990463257,12.3333330154419,12.3333330154419,0.416666656732559,1688,184,88,22.3814067840576,539,305,305,498,1701.23876953125
"S04T01P02",4,1,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3929764,-36.30538332,"5/8/2024","dead/resprout","1","F2","control",5.73333311080933,9.38333320617676,40.0997161865234,506.989013671875,18.7999992370605,-4.59999990463257,23.3999996185303,2.03333330154419,11.8833332061768,11.8833332061768,-0.550000011920929,1785,201,90,25.0688381195068,586,308,308,539,1648.41784667969
"S04T01P05",4,1,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3929764,-36.30538332,"5/8/2024","dead/resprout","5","B6","control",5.73333311080933,9.38333320617676,40.0997161865234,506.989013671875,18.7999992370605,-4.59999990463257,23.3999996185303,2.03333330154419,11.8833332061768,11.8833332061768,-0.550000011920929,1785,201,90,25.0688381195068,586,308,308,539,1648.41784667969
"S04T01P07",4,1,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3929764,-36.30538332,"5/8/2024","dead/resprout","2","A3","control",5.73333311080933,9.38333320617676,40.0997161865234,506.989013671875,18.7999992370605,-4.59999990463257,23.3999996185303,2.03333330154419,11.8833332061768,11.8833332061768,-0.550000011920929,1785,201,90,25.0688381195068,586,308,308,539,1648.41784667969
"S04T02P03",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead/resprout","5","E13","control",6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P06",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead/resprout","1","D9","control",6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P14",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead/resprout","5","C7","control",6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P24",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead/resprout","1","G6","control",6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P25",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead/resprout","2","D3","control",6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T03P07",4,3,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4015212,-36.31983703,"5/2/2024","dead/resprout","1","A11","control",6.55833339691162,9.44999980926514,41.0869560241699,497.657379150391,19.5,-3.5,23,2.9833333492279,12.5833330154419,12.5833330154419,0.39999994635582,1659,182,85,23.0192356109619,536,296,296,483,1551.22131347656
"S04T03P07",4,5,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006739,-36.33383018,"5/2/2024","dead/resprout","1","C12","control",6.94583320617676,9.65833282470703,41.9927558898926,491.322235107422,19.7999992370605,-3.20000004768372,23,3.46666669845581,12.8999996185303,12.8999996185303,0.866666674613953,1603,176,82,22.8018226623535,517,288,288,462,1540.8818359375
"S04T03P09",4,3,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4015212,-36.31983703,"5/2/2024","dead/resprout","2","G10","control",6.55833339691162,9.44999980926514,41.0869560241699,497.657379150391,19.5,-3.5,23,2.9833333492279,12.5833330154419,12.5833330154419,0.39999994635582,1659,182,85,23.0192356109619,536,296,296,483,1551.22131347656
"S04T03P10",4,3,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4015212,-36.31983703,"5/2/2024","dead/resprout","5","B14","control",6.55833339691162,9.44999980926514,41.0869560241699,497.657379150391,19.5,-3.5,23,2.9833333492279,12.5833330154419,12.5833330154419,0.39999994635582,1659,182,85,23.0192356109619,536,296,296,483,1551.22131347656
"S04T04P03",4,4,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006303,-36.32679822,"5/7/2024","dead/resprout","5","F14","control",6.81666660308838,9.56666660308838,41.5942039489746,495.045166015625,19.7000007629395,-3.29999995231628,23,3.29999995231628,12.8166666030884,12.8166666030884,0.699999988079071,1620,178,83,22.8812808990479,523,291,291,469,1511.62829589844
"S04T04P07",4,4,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006303,-36.32679822,"5/7/2024","dead/resprout","2","B1","control",6.81666660308838,9.56666660308838,41.5942039489746,495.045166015625,19.7000007629395,-3.29999995231628,23,3.29999995231628,12.8166666030884,12.8166666030884,0.699999988079071,1620,178,83,22.8812808990479,523,291,291,469,1511.62829589844
"S04T05P12",4,5,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006739,-36.33383018,"5/2/2024","dead/resprout","5","A9","control",6.94583320617676,9.65833282470703,41.9927558898926,491.322235107422,19.7999992370605,-3.20000004768372,23,3.46666669845581,12.8999996185303,12.8999996185303,0.866666674613953,1603,176,82,22.8018226623535,517,288,288,462,1540.8818359375
"S04T05P13",4,5,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006739,-36.33383018,"5/2/2024","dead/resprout","2","G13","control",6.94583320617676,9.65833282470703,41.9927558898926,491.322235107422,19.7999992370605,-3.20000004768372,23,3.46666669845581,12.8999996185303,12.8999996185303,0.866666674613953,1603,176,82,22.8018226623535,517,288,288,462,1540.8818359375
"S04T06P01",4,6,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4024107,-36.34258966,"5/8/2024","dead/resprout","1","E11","control",6.82499980926514,9.63333320617676,41.8840560913086,490.646606445312,19.7000007629395,-3.29999995231628,23,3.31666660308838,12.7833337783813,12.7833337783813,0.76666659116745,1590,170,84,20.8897094726562,499,293,293,449,1564.28698730469
"S04T06P04",4,6,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4024107,-36.34258966,"5/8/2024","dead/resprout","2","G2","control",6.82499980926514,9.63333320617676,41.8840560913086,490.646606445312,19.7000007629395,-3.29999995231628,23,3.31666660308838,12.7833337783813,12.7833337783813,0.76666659116745,1590,170,84,20.8897094726562,499,293,293,449,1564.28698730469
"S05T01P04",5,1,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5524946,-35.6802018,"5/7/2024","dead/resprout","1","B7","control",8.23750019073486,11.5749998092651,45.3921585083008,514.852661132812,22.2999992370605,-3.20000004768372,25.5,2.61666679382324,12.3333330154419,14.4833335876465,1.81666672229767,1211,140,63,23.1832885742188,386,216,238,379,1345.40161132812
"S05T01P05",5,1,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5524946,-35.6802018,"5/7/2024","dead/resprout","5","G2","control",8.23750019073486,11.5749998092651,45.3921585083008,514.852661132812,22.2999992370605,-3.20000004768372,25.5,2.61666679382324,12.3333330154419,14.4833335876465,1.81666672229767,1211,140,63,23.1832885742188,386,216,238,379,1345.40161132812
"S05T01P10",5,1,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5524946,-35.6802018,"5/7/2024","dead/resprout","2","A8","control",8.23750019073486,11.5749998092651,45.3921585083008,514.852661132812,22.2999992370605,-3.20000004768372,25.5,2.61666679382324,12.3333330154419,14.4833335876465,1.81666672229767,1211,140,63,23.1832885742188,386,216,238,379,1345.40161132812
"S05T02P11",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead/resprout","5","E7","control",8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T02P18",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead/resprout","2","C10","control",8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T02P19",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead/resprout","1","E3","control",8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T03P12",5,3,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5627147,-35.66286329,"5/1/2024","dead/resprout","5","E10","control",8.06666660308838,11.3833332061768,44.9934120178223,514.862426757812,22,-3.29999995231628,25.2999992370605,2.43333339691162,14.283332824707,14.3333330154419,1.66666662693024,1203,139,64,22.4791240692139,379,219,236,372,1374.47106933594
"S05T03P18",5,3,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5627147,-35.66286329,"5/1/2024","dead/resprout","2","D8","control",8.06666660308838,11.3833332061768,44.9934120178223,514.862426757812,22,-3.29999995231628,25.2999992370605,2.43333339691162,14.283332824707,14.3333330154419,1.66666662693024,1203,139,64,22.4791240692139,379,219,236,372,1374.47106933594
"S05T03P19",5,3,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5627147,-35.66286329,"5/1/2024","dead/resprout","1","E16","control",8.06666660308838,11.3833332061768,44.9934120178223,514.862426757812,22,-3.29999995231628,25.2999992370605,2.43333339691162,14.283332824707,14.3333330154419,1.66666662693024,1203,139,64,22.4791240692139,379,219,236,372,1374.47106933594
"S05T04P13",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/2/2024","dead/resprout","5","C2","control",7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P32",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","dead/resprout","1","E13","control",7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P50",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","dead/resprout","2","A4","control",7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T05P06",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","dead/resprout","2","C16","control",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P07",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","dead/resprout","5","A8","control",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P16",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","dead/resprout","1","C13","control",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P17",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","dead/resprout","1","C2","control",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T05P19",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","dead/resprout","2","G11","control",8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T06P02",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","dead/resprout","2","B13","control",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T06P05",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","dead/resprout","5","D7","control",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T06P06",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/2/2024","dead/resprout","1","A7","control",7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T07P14",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","dead/resprout","1","E15","control",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T07P20",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","dead/resprout","2","G1","control",8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
